scala> val gurkor = Vector(Gurka(200), Gurka(300))\nval gurkor: Vector[Gurka] = Vector(Gurka(200), Gurka(300))	scala> val gurkor = Vector(Gurka(200), Gurka(300))\nval gurkor: Vector[Gurka] = Vector(Gurka(200), Gurka(300))
scala> val heltal = Array(42, 13, -1, 0 , 1)	scala> val heltal = Array(42, 13, -1, 0, 1)
scala> val heltal = Vector(42, 13, -1, 0, 1)	scala> val heltal = Vector(42, 13, -1, 0, 1)
scala> val huvudstad = Map("Sverige" -> "Sthlm", "Skåne" -> "Malmö")	scala> val huvudstad = Map(``Sverige'' -> ``Stockholm'', ``Skåne'' -> ``Malmö'')
scala> val length = 42.0 * math.sin(math.Pi / 3.0)\n    length: Double = 36.373066958946424	scala> val length = 42.0 * math.sin(math.Pi / 3.0)\n    length: Double = 36.373066958946424
scala> val length = 42.0 * math.sin(math.Pi / 3.0)\nlength: Double = 36.373066958946424	scala> val length = 42.0 * math.sin(math.Pi / 3.0)\nlength: Double = 36.373066958946424
scala> val m = Matrix(3,3)(1,2,3,4,5,6,7,8,9) // en 3x3-matiris med Short-värden\nval m: photo.Matrix = Array(Array(1, 4, 7), Array(2, 5, 8), Array(3, 6, 9))	scala> val m = Matrix(3,3)(1,2,3,4,5,6,7,8,9) // a 3x3 matrix with Short values\nval m: photo.Matrix = Array(Array(1, 4, 7), Array(2, 5, 8), Array(3, 6, 9))
scala> val m = Matrix.fill(3,4)("hej")\nscala> val e = m(2, 2)	scala> val m = Matrix.fill(3,4)(``hej'')\nscala> val e = m(2, 2)
scala> val mm = mutable.Map.empty[String, String]\nval mm: scala.collection.mutable.Map[String, String] = HashMap()	scala> val mm = mutable.Map.empty[String, String]\nval mm: scala.collection.mutable.Map[String, String] = HashMap()
scala> val n = 100000\nscala> val l = List.fill(n)(math.random())\nscala> val v = Vector.fill(n)(math.random())	scala> val n = 100000\nscala> val l = List.fill(n)(math.random())\nscala> val v = Vector.fill(n)(math.random())
scala> val n = 1E6\nval n: Double = 1000000.0	scala> val n = 1E6\nval n: Double = 1000000.0
scala> val p = Matrix(4,4)(5,4,2,8,4,3,4,9,9,8,7,7,8,6,6,5)\nval p: photo.Matrix = Array(Array(5, 4, 9, 8), Array(4, 3, 8, 6), Array(2, 4, 7, 6), Array(8, 9, 7, 5))	scala> val p = Matrix(4,4)(5,4,2,8,4,3,4,9,9,8,7,7,8,6,6,5)\nval p: photo.Matrix = Array(Array(5, 4, 9, 8), Array(4, 3, 8, 6), Array(2, 4, 7, 6), Array(8, 9, 7, 5))
scala> val p = Person("Björn", "Regnell")\nval p: Person = Person@783dc0e7	scala> val p = Person(``Björn'', ``Regnell'')\nval p: Person = Person@783dc0e7
scala> val p = Person("Björn", "Regnell")\nval p: Person = najs toString	scala> val p = Person(``Björn'', ``Regnell'')\nval p: Person = najs toString
scala> val p = Person("Björn", 55)	scala> val p = Person(``Björn'', 55)
scala> val p = Point(1, 2)      // konstruera en punkt\nval p: Point = Point(1,2)	scala> val p = Point(1, 2)      // create a point\nval p: Point = Point(1,2)
scala> val p1 = Point(3, 4)\np1: Point = Point(3.0,4.0)	scala> val p1 = Point(3, 4)\np1: Point = Point(3.0,4.0)
scala> val p2 = p1\np2: Point = Point(3.0,4.0)	scala> val p2 = p1\np2: Point = Point(3.0,4.0)
scala> val ps = Vector(Student("Kim", "Lund", "D"), Forskare("Herz", "Lund", "Dr"))\nval ps: Vector[Akademiker] = Vector(Student(Kim,Lund,D), Forskare(Herz,Lund,Dr))\nscala> ps :+ new Person("Abstrakt") __C0____C1__\nval res0: Vector[Person] = \n  Vector(Student(Kim,Lund,D), Forskare(Herz,Lund,Dr), anon1@1941bbf3)	scala> val ps = Vector(Student(``Kim'', ``Lund'', ``D''), Forskare(``Herz'', ``Lund'', ``Dr''))\nval ps: Vector[Person] = Vector(Student(Kim,Lund,D), Forskare(Herz,Lund,Dr))\nscala> ps :+ new Person(``Abstrakt'') __C0____C1__\nval res0: Vector[Person] = \n  Vector(Student(Kim,Lund,D), Forskare(Herz,Lund,Dr), anon1@1941bbf3)
scala> val reg = new Array[Int](6)\nreg: Array[Int] = Array(0, 0, 0, 0, 0, 0)	scala> val reg = new Array[Int](6)\nreg: Array[Int] = Array(0, 0, 0, 0, 0, 0)
scala> val s = Sub()\nval s: Sub = Sub@2eee9593	scala> val s = Sub()\nval s: Sub = Sub@2eee9593
scala> val s: Set[Pet] = Set[Cat](Cat())	scala> val s: Set[Pet] = Set(Cat())
scala> val s: Set[Pet] = Set[Cat](Cat())\n__C0__ \n__C1____C2__Ledtråd:__C3__ I Scalas standardbibliotek så är ärver __C4__ funktionstypen __C5__ som är deklarerad kontravariant i sin inparameter.	scala> val s: Set[Pet] = Set[Cat](Cat())\n__C0__ \n__C1____C2__Hint:__C3__ In Scala's standard library, the __C4__ function type __C5__ is declared contravariant in its parameter.
scala> val sandra = new Person(43, 166)\nsandra: Person = Person@7878bbdb	scala> val sandra = new Person(43, 166)\nsandra: Person = Person@7878bbdb
scala> val trettonde = xs(12) match\n         case Success(value) => value\n         case Failure(e) => println(e); -1	scala> val trettonde = xs(12) match\n         case Success(value) => value\n         case Failure(e) => println(e); -1
scala> val tulipanaros = new Tulpan with Ros\nval tulipanaros: Tulpan __C0__ Ros = anon1@1c63b39a	scala> val tulipanaros = new Tulpan with Ros\nval tulipanaros: Tulpan __C0__ Ros = anon1@1c63b39a
scala> val udda = (1 to 1000000 by 2).toVector\nscala> import scala.collection.Searching.__C0__\nscala> udda.search(udda.last)\nres18: collection.Searching.SearchResult = Found(499999)\n//Search hittar det sista elementet på plats 499999 i samlingen.	scala> val udda = (1 to 1000000 by 2).toVector\nscala> import scala.collection.Searching.__C0__\nscala> udda.search(udda.last)\nres18: collection.Searching.SearchResult = Found(499999)\n//Search finds the last element at index 499999 in the collection.
scala> val vikter = grönsaker.map(__C0__.vikt)\nval vikter: Vector[Int] = Vector(200, 42)	scala> val vikter = vegetables.map(__C0__.weight)\nval vikter: Vector[Int] = Vector(200, 42)
scala> val x = __C0__ println(1 + 1); println(2 + 2); 3 + 3 __C1__\n2\n4\nx: Int = 6	scala> val x = __C0__ \nprintln(1 + 1); println(2 + 2); 3 + 3 __C1__\n2\n4\nx: Int = 6
scala> val x = hej("Fru Tomat")\nHej på dej Fru Tomat!	scala> val x = hej(``Fru Tomat'')\nHey there Fru Tomat!
scala> val xs = Array(1,2,3)	scala> val xs = Array(1, 2, 3)
scala> val xs = Vector("Hej","på","dej","!!!")\nval xs: Vector[String] =\n  Vector(Hej, på, dej, !!!)	scala> val xs = Vector(``Hej'', ``på'', ``dej'', ``!!!'')\nval xs: Vector[String] =\n  Vector(Hej, på, dej, !!!)
scala> val xs = Vector(1,2,3)	scala> val xs = Vector(1, 2, 3)
scala> val xs = Vector(Gurka("a", 100), Gurka("b", 50), Gurka("c", 100))\nval xs: Vector[Gurka] = Vector(Gurka(a,100), Gurka(b,50), Gurka(c,100))	scala> val xs = Vector(Gurka(``a'', 100), Gurka(``b'', 50), Gurka(``c'', 100))\nval xs: Vector[Gurka] = Vector(Gurka(a,100), Gurka(b,50), Gurka(c,100))
scala> val xs = Vector(a,b)\nval xs: Vector[X] = Vector(A@5faeada1, B@cb51256)	scala> val xs = Vector(a, b)\nval xs: Vector[X] = Vector(A@5faeada1, B@cb51256)
scala> val xs = Vector.fill(15)__C0__försök	scala> val xs = Vector.fill(15)__C0__try
scala> val xs = collection.mutable.ArrayBuffer.empty[Person]	scala> val xs = collection.mutable.ArrayBuffer.empty[Person]
scala> val ärGrönSak = färg.map((k,v) => (k, v == "grön"))\nval ärGrönSak: Map[String,Boolean] = \n  Map(gurka -> true, tomat -> false, aubergine -> false)	scala> val ärGrönSak = färg.map((k,v) => (k, v == ``grön''))\nval ärGrönSak: Map[String,Boolean] = \n  Map(gurka -> true, tomat -> false, aubergine -> false)
scala> var grönsak = "gurka"\nscala> var frukt = "banan"	scala> var grönsak = ``gurka''\nscala> var frukt = ``banan''
scala> var i = 0\nval i: Int = 0	scala> var i = 0\nval i: Int = 0
scala> var x = 42\nval x: Int = 42	scala> var x = 42\nval x: Int = 42
scala> var x = 42\nx: Int = 42	scala> var x = 42\nx: Int = 42
scala> while i < xs.size do __C0__ println(xs(i)); i = i + 1 __C1__\nHej\npå\ndej\n!!!	scala> while i < xs.size do __C0__ println(xs(i)); i = i + 1 __C1__\nHello\non\nday\n!!!
scala> while true do println("hej")\nhej\nhej\nhej\nhej\nhej\nhej\nhej\nhej\nhej\nhej\nhej\nhej\nhej\nhej\nhej\n__C0__C	scala> while true do println(``hej'')\nhej\nhej\nhej\nhej\nhej\nhej\nhej\nhej\nhej\nhej\nhej\nhej\nhej\nhej\nhej\n__C0__C
scala> x\nres0: Int = 84	scala> x\nres0: Int = 84
scala> x\nres2: Int = 28	scala> x\nres2: Int = 28
scala> x\nval res0: Int = 84	scala> x\nval res0: Int = 84
scala> x\nval res1: Int = 28	scala> x\nval res1: Int = 28
scala> x *= 2	scala> x *= 2
scala> x /= 3	scala> x /= 3
scala> x = "hej" \nx: Int | String = hej	scala> x = ``hej''\nx: Int | String = hej
scala> xs(12).getOrElse(0)	scala> xs(12).getOrElse(0)
scala> xs(12).toOption	scala> xs(12).toOption
scala> xs.addOne(Person("Björn", 58)).addAll(Seq(Person("Ken", 25), Person("Kim", 45)))	scala> xs.addOne(Person(``Björn'', 58)).addAll(Seq(Person(``Ken'', 25), Person(``Kim'', 45)))
scala> xs.apply(2)\nres1: Int = 42	scala> xs.apply(2)\nres1: Int = 42
scala> xs.filterInPlace(__C0__.age > 50).mapInPlace(p => p.copy(name = p.name.reverse))	scala> xs.filterInPlace(__C0__.age > 50).mapInPlace(p => p.copy(name = p.name.reverse))
scala> xs.find(__C0__ > 1)\n???	scala> xs.find(__C0__ > 1)
scala> xs.find(__C0__ > 1)\nval res2: Option[Int] = Some(2)	scala> xs.find(__C0__ > 1)\nval res2: Option[Int] = Some(2)
scala> xs.find(__C0__ > 5)\n???	scala> xs.find(__C0__ > 5)
scala> xs.find(__C0__ > 5)\nval res3: Option[Int] = None	scala> xs.find(__C0__ > 5)\nval res3: Option[Int] = None
scala> xs.foreach(x => println(x + 1)) \n2\n3\n4	scala> xs.foreach(x => println(x + 1)) \n2\n3\n4
scala> xs.headOption\n???	scala> xs.headOption\n???
scala> xs.headOption\nval res0: Option[Int] = Some(1)	scala> xs.headOption\nval res0: Option[Int] = Some(1)
scala> xs.indices\nval res0: Range = Range 0 until 3	scala> xs.indices\nval res0: Range = Range(0 until 3)
scala> xs.map(__C0__ + 1)\nval res0: Vector[Int] = Vector(2, 3, 4)	scala> xs.map(__C0__ + 1)\nval res0: Vector[Int] = Vector(2, 3, 4)
scala> xs.map(__C0__.x)\nval res0: Vector[Int] = Vector(42, 43)	scala> xs.map(__C0__.x)\nval res0: Vector[Int] = Vector(42, 43)
scala> xs.size\nval res0: Int = 4	scala> xs.size\nval res0: Int = 4
scala> xs.sorted\n-- Error:\n1 |xs.sorted\n  | __C0__\n  | No given instance of type Ordering[Gurka] was found\n__C1__\n__C2__\nDetta kan fixas genom att tillhandahålla en given ordning för __C3__:	scala> xs.sorted\n-- Error:\n1 |xs.sorted\n  | __C0__\n  | No given instance of type Ordering[Gurka] was found\n__C1__\n__C2__\nThis can be fixed by providing a given ordering for __C3__:
scala> xs.sorted\n-- [E172] Type Error: ---------------------------------------------------------------------------------------------------------------\n1 |xs.sorted\n  |         __C0__\n  | No implicit Ordering defined for Team..\n  | I found:\n  |\n  |     scala.math.Ordering.comparatorToOrdering[Team](/* missing */summon[java.util.Comparator[Team]])\n  |\n  | But no implicit values were found that match type java.util.Comparator[Team].\n  |\n  | One of the following imports might make progress towards fixing the problem:\n  |\n  |     import scala.math.Ordering.comparatorToOrdering\n  |     import scala.math.Ordering.ordered\n  |\n1 error found\n__C1__\nFelmeddelandet ges därför att kompilatorn inte känner till någon ordning för klassen __C2__.	scala> xs.sorted\n-- [E172] Type Error: ---------------------------------------------------------------------------------------------------------------\n1 |xs.sorted\n  |         __C0__\n  | No implicit Ordering defined for Team..\n  | I found:\n  |\n  |     scala.math.Ordering.comparatorToOrdering[Team](/* missing */summon[java.util.Comparator[Team]])\n  |\n  | But no implicit values were found that match type java.util.Comparator[Team].\n  |\n  | One of the following imports might make progress towards fixing the problem:\n  |\n  |     import scala.math.Ordering.comparatorToOrdering\n  |     import scala.math.Ordering.ordered\n  |\n1 error found\n__C1__\nThe compiler does not know any ordering for the class __C2__.
scala> ys.headOption\n???	scala> ys.headOption\n???
scala> ys.headOption\nval res1: Option[Nothing] = None	scala> ys.headOption\nval res1: Option[Nothing] = None
scala> öka(1)\nres2: Int = 2	scala> increment(1)\nres2: Int = 2
scala> öka(1)   // metoden apply behöver ej skrivas explicit\nres1: Int = 2	scala> increase(1)   // the apply method does not need to be written explicitly\nres1: Int = 2
scala> öka.   // tryck TAB\n... andThen   apply   compose ... toString ...\n__C0__\nMer om __C1__ senare i kursen...	scala> increment.   // press TAB\n... andThen   apply   compose ... toString ...\n__C0__\nMore about __C1__ later in the course...
scaladoc	scala doc
schemalagda som vanligt	scheduled as usual
se snabbreferensen	read the quick reference
sealed	sealed
sealed trait Cell __C0__ def value: String __C1__\ncase class Str(value: String) extends Cell\ncase class Num(num: BigDecimal) extends Cell __C2__ def value = num.toString __C3__\n__C4__\n__C5__ används för att representera decimaltal med bättre precision än vanliga flyttal av typen __C6__.	sealed trait Cell __C0__ def value: String __C1__\ncase class Str(value: String) extends Cell\ncase class Num(num: BigDecimal) extends Cell __C2__ def value = num.toString __C3__\n__C4__\n__C5__ is used for representing decimal numbers with better precision than regular floating-point numbers of type __C6__.
sealed trait Färg                   // ESC+Enter i REPL kompilerar fler rader i ett svep\ncase object Spader  extends Färg\ncase object Hjärter extends Färg\ncase object Ruter   extends Färg\ncase object Klöver  extends Färg	sealed trait Color                   // ESC+Enter in REPL compiles multiple lines in a sweep\ncase object Spades  extends Color\ncase object Hearts  extends Color\ncase object Diamonds extends Color\ncase object Clubs   extends Color
section__C0____C1__7	section__C0____C1__7
sectsty	sectionstyle
sedan	then
sedan den reserverade teckenkombinationen	since the reserved symbol combination
see flat	look at flat
seed__C0__). Många sådana cellkolonier kan i Life verka bete sig `levande' och spelet har därifrån fått sitt namn.__C1____C2__Detta är ett exempel på s.k. `emergence' och `self-organization'__C3__ Spelet har inga medvetna spelare (ett så kallat `zero-player game') och om reglerna följs så kommer slutresultatet fullständigt bero på startkonfigurationen.	seed__C0__). Many such cell colonies can in Life behave `alive' and the game has thus acquired its name.__C1____C2__This is an example of so-called `emergence' and `self-organization'__C3__ The game has no conscious players (a so-called `zero-player game') and the final result will fully depend on the starting configuration.
segmentation fault	Segmentation fault
sekvens	sequence
sekvens -- alternativ -- repetition -- abstraktion	sequence -- alternative -- repetition -- abstraction
sekvens med endast ett tal	sequence with only one number
sekvens(samling)	sequence(collection)
sekvens-wildcard	sequence-wildcard
sekvensalgoritm	sequence algorithm
sekvenssamling	sequence collection
selection sort	Selection sort
selektiv import	selective import
semantik	semantics
serialisera	serialize
serialisering	serialization
sess	session
set	set
setter	setter
setters	setters
sharp	sharp
she	She
short	brief
sidoeffekten	side effect
simple main methods, unnamed variables (underscore), compact object headers	simple main methods, unnamed variables (underscore), compact object headers
simpleslides	simpleSlides
singelobjekt	singleton object
singelobjekt__C0__ med nyckelordet __C1__ och	singleton object__C0__ with the keyword __C1__ and
sist	last
sista elementet	the last element
sista läsveckan	last reading week
sista uttrycket	the last expression
sju-ackord, betecknas t.ex.	seven-word, denoted e.g.,
sjuk	sick
själv	self
självkostnadspris	cost price
ska	shall
ska alltså hantera all spellogik internt.	shall therefore handle all game logic internally.
ska ge en ny punkt med y-koordinaten negerad.	will give a new point with the y-coordinate negated.
ska ge en ny punkt vars koordinat är summan av x- respektive y-koordinaterna för denna instans och punkten __C0__.	will give a new point whose coordinates are the sum of the x- and y-coordinates for this instance and point __C0__.
ska ge en ny punkt vars koordinat är summan av x- respektive y-kordinaterna för denna instans och punkten __C0__.	will give a new point whose coordinates are the sum of the x- and y-coordinates for this instance and point __C0__.
ska ge motsvarande polära koordinatens avstånd till origo.	shall give the corresponding polar coordinate's distance to the origin.
ska ge motsvarande polära kordinatens__C0__\n__C1____C2____C3____C4__\n avstånd till origo.	shall give the equivalent polar coordinate's __C0__\n__C1____C2____C3____C4__\ndistance to the origin.
ska ge polära koordinatens vinkel i radianer.	shall give the angle of the polar coordinate in radians.
ska ge polära kordinatens vinkel i radianer.	shall give the angle of the polar coordinates in radians.
ska ha ett kompanjonsobjekt med en metod som konstruerar en punkt från polära koortdinater.	should have a companion object with a method that constructs a point from polar coordinates.
ska ha ett kompanjonsobjekt med en metod som konstruerar en punkt från polära koortdinater. Metoden ska ha detta huvud:	should have a companion object with a method that constructs a point from polar coordinates. The method should have this header:
ska ha följande publika medlemmar (två oföränderliga attribut och en metod):	shall have the following public members (two immutable attributes and a method):
ska ha följande publika medlemmar (två oföränderliga attribut och två metoder):	shall have the following public members (two immutable attributes and two methods):
ska ha följande två publika, oföränderliga klassparametrar:	shall have the following two public, immutable class parameters:
ska ligga i paketet __C0__.	should be in package __C0__.
ska spara information om hur långt en spelare skall förflytta sig när kortet dras.	should store information on how far a player shall move when the card is drawn.
ska spara information om hur mycket pengar som ska läggas till eller dras bort.	should store information about how much money should be added or withdrawn.
ska vara __C0__ irriterande om man	it should be __C0__ annoying if one
ska vara __C0____C1__lagom__C2__ irriterande om man __C3____C4__först läser koden	should be __C0__ __C1__just right__C2__ annoying if you __C3__ __C4__first read the code
skal	shall
skall alltså returnera __C0__.	shall therefore return __C0__.
skapa egen kontrollstruktur	create your own control structure
skapa ett enkelt kompositionsverktyg som spelar musik	create a simple composition tool that plays music
skapa ett kortspel inspirerat av __C0__-labben, eller	create a card game inspired by __C0__, or
skapa kommando för att göra drumbeats, t.ex. __C0__ för 2 hihat + basatrumma + 1 hihat och __C1__ och __C2__ för uppspelning av beat i bakgrunden med __C3__. Se i __C4__ för vilka instrument som ger trumljud med ledning av deras namn	create a command for making drumbeats, e.g. __C0__ for 2 hi-hats + bass drum + 1 hi-hat and __C1__ and __C2__ for playing the beat in the background with __C3__. See in __C4__ which instruments produce drum sounds based on their names
skapa kommando för att göra drumbeats, t.ex. __C0__ för 2 hihat + basatrumma + 1 hihat och __C1__ och __C2__ för uppspelning av beat i bakgrunden med __C3__. Se i __C4__ för vilka instrument som ger trumljud med ledning av deras namn __C5____C6__, t.ex __C7__ eller __C8__. Använd kanal 10 för att spela upp trumljuden.	create command to make drumbeats, e.g. __C0__ for 2 hi-hat + bass drum + 1 hi-hat and __C1__ and __C2__ for playing the beat in the background with __C3__. See in __C4__ which instruments produce drum sounds based on their names __C5__ __C6__, e.g. __C7__ or __C8__. Use channel 10 to play the drum sounds.
skapa kommando som ritar en grepptabell för gitarrackord eller fingersättning på piano med __C0__.	create a command that draws a guitar chord chart or finger placement on piano with __C0__.
skapades av Donald Knuth som svar på brister i dåtidens typsättning när han skrev sin andra bok.	was created by Donald Knuth as a response to shortcomings in contemporary typesetting when he wrote his second book.
skapar en __C0__ samling	creates a __C0__ collection
skapar en ny punkt i listan.	creates a new point in the list.
skapar en ny samling	creates a new collection
skapar en sekvens som innehåller sekvenser av längden __C0__ som bildas genom att ta varje element och dess __C1__ efterföljande element.	creates a sequence that contains sequences of length __C0__ formed by taking each element and its subsequent __C1__ element.
skapas som har lika stor chans att returnera strängen __C0____C1__tyst__C2__ såsom anropa __C3__.	is created to have an equal chance of returning the string __C0____C1__tyst__C2__ as calling __C3__.
skapas som kastar ett __C0__ med felmeddelandet __C1__.	skapas som kastar ett __C0__ med felmeddelandet __C1__.
skapas som kastar ett __C0__ med felmeddelandet __C1____C2__PANG!__C3__.	skapas som kastar ett __C0__ med felmeddelandet __C1____C2__PANG!__C3__.
skapas som testar __C0__ med __C1__.	is created to test __C0__ with __C1__.
skript	script
skriv bara namnet	Write only your name
skriv en deklaration som deklarerar en variabel __C0__ som initialiseras med värdet av ett uttryck som instansierar klassen __C1__ med ditt namn och din ålder som nyfödd.	write a declaration that declares a variable __C0__ and initializes it with the value of an expression that instantiates the class __C1__ with your name and age as newborn.
skriv en sats som skriver ut ditt förnamn genom att referera attribut med punktnotation	write a statement that prints out your first name by referring to the attribute with dot notation
skriv en tilldelningssats som ändrar tillståndet för den instans som referensen __C0__ refererar till så att åldersattributets värde blir din nuvarande ålder	write an assignment statement that changes the state of the instance referenced by the reference __C0__ so that the value of the age attribute becomes your current age
skriv ut innehållet i filen __C0__, en skärm i taget	print the content of file __C0__, one screen at a time
skriv ut innehållet i filen __C0____C1__p__C2__, en skärm i taget	skriv ut innehållet i filen __C0____C1__p__C2__, en skärm i taget
skriver ut information om ett undantag	prints out information about an exception
skriver ut x och gör ett rekursivt anrop med __C0__ som argument, men bara om basvillkoret __C1__ är uppfyllt.	prints x and makes a recursive call with __C0__ as argument, but only if the base condition __C1__ is met.
skrivs bara ut första gången __C0__ används.	is only printed for the first time __C0__ is used.
skrivs ut baklänges till __C0__.	is printed backwards to __C0__.
skräpsamlaren	garbage collector
skuggning	shadow
skulle	would
skydd, felhantering, kommunikation med användaren	error handling, user communication, protection
skyddad medlem	protected member
sköter läs-evaluera-skriv-loopen i programmet.	manages read-evaluate-write-loop in the program.
slipper	misses
slipper skriva typerna	you don't have to write the types
slumpmässig relativ förflyttning __C0__ i x-ledsförändring och __C1__ i y-ledsförändring.	random relative displacement __C0__ in the x-direction and __C1__ in the y-direction.
slumptal	randomNumber
slumptal i intervallet	random number in the interval
slumptalsfrö	random seed
slutar med kolon	ends with a colon
slutet	the end
små	small
snabb	fast
snabb indexering __C0__ uppdatering	fast indexing __C0__ updating
snabbref	quick reference
snabbreferensen	quick reference
snabbreferensen (enda tentahjälpmedel):	the quick-reference (only exam aid):
snapshot	snapshot
som __C0____C1__måste importeras__C2__ explicit	that __C0____C1__must be imported__C2__ explicitly
som en samling.	as a collection.
som filtrerar fram alla yatzy-rader i matrisen __C0__ enligt nedan.	that filters out all Yatzy rows in the matrix __C0__ as follows.
som ger en heltalsvektor med __C0__ stycken slumpvisa tärningskast.	that gives an integer vector with __C0__ random dice rolls.
som gör så att paddan tar __C0__ steg av slumpmässig längd mellan __C1__ och __C2__, samt efter varje steg vrider sig åt vänster en slumpmässig vinkel mellan __C3__ och __C4__. Anropa din procedur med olika argument och undersök hur dess värden påverkar bildens utseende.	that makes the frog take __C0__ steps of random length between __C1__ and __C2__, and after each step it randomly rotates left by an angle between __C3__ and __C4__. Call your procedure with different arguments and investigate how its values affect the appearance of the image.
som man vill	as desired
som med hjälp av funktionen __C0__ skapar en matris med __C1__ st vektorer med vardera __C2__ slumpvisa tärningskast.	that uses the function __C0__ to create a matrix with __C1__ vectors, each containing __C2__ random dice rolls.
som representerar __C0__, och	that represents __C0__, and
som representerar __C0____C1__saknat värde__C2__, och	som representerar __C0____C1__saknat värde__C2__, och
som representerar att __C0____C1__värde finns	that represents that __C0____C1__value exists
som ska ge en vektor med de tärningsvärden som gav yatzy, för kasten i matrisen __C0__ enligt nedan.	that should give a vector with the dice values that gave yatzee, for roll in matrix __C0__ as shown below.
sortBy	sortBy
sortWith	sortBy
sorted	sorted
sortera enligt ''less than''-funktionen	sort according to the ``less than'' function
sortera i omvänd ordning	sort in reverse ordering
sortera i ordning enligt f(x)	sort a list according to the ordering of f(x)
sortera med inbyggd (implicit given) ordning	sort with built-in (implicitly provided) ordering
sortering	sorting
sparar data i variabler, s.k.	stores data in variables, so-called
sparar data i variabler, s.k. __C0____C1__attribut	sparar data i variabler, s.k. __C0____C1__attribut
sparar det sämsta värdet som vår motståndare kan få givet våra möjliga drag.	stores the worst value that our opponent can get given our possible moves.
specialsyntax	special syntax
speciella klasser som samlar data i element av __C0__ typ	speciella klasser som samlar data i element av __C0__ typ
speciella klasser som samlar data i element av __C0____C1__samma__C2__ typ	speciella klasser som samlar data i element av __C0____C1__samma__C2__ typ
speciellt metoderna __C0____C1____C2____C3__ och __C4____C5____C6____C7__:	specifically the methods __C0____C1____C2____C3__ and __C4____C5____C6____C7__:
specifika__C0__ (specialanpassade) delar.	specific__C0__ (customized) parts.
spegelvänds - __C0__ av en sträng ger en likadan sträng	reversed - __C0__ of a string gives an identical string
spela varandras textspel i samarbetsgrupper	play each other's text games in collaboration groups
stabil	stable
stack overflow	Stack Overflow
stack trace	stack trace
stackspårning	Stack tracing
staging area	staging area
standardavvikelse för kolumn.	standard deviation for column.
standardbibliotek	Standard library
statiska typen	static types
stegad funktion	stepped function
stegade funktioner (''Curry-funktioner'')	curried functions
stegvis	step by step
stegvis beskrivning	step-by-step description
stjälper	steals
stora	large
storlek	size
strikt	strict
string interning__C0__) som ofta sker, men inte alltid.	string interning__C0__) that often occurs, but not always.
string type	string type
strings(0) = "first"	strings(0) = ``first''
strings(1) = "second"	strings(1) = ``second''
strings[0] = "first";	strings[0] = ``first'';
strings[1] = "second";	strings[1] = ``second'';
sträng	string
sträng som kan sträcka sig över flera kodrader	string that can span multiple code lines
stränginterpolatorn	string interpolator
stränginterpolatorn s	the string interpolator s
stränglitteral, omgärdas med ''dubbelfnuttar''	string literal, surrounded by ''double quotes''
strängtyp __C0__ (teckensekvens)	string type __C0__ (character sequence)
studerat relevanta delar av kompendiet;	studied relevant parts of the compendium;
största förnyelsen	biggest renewal
substantiv	noun
subtyp	subtype
